timestamp,values
04/10/2019 23:30:23,10255.9
04/10/2019 23:31:23,10218.1
04/10/2019 23:32:23,9927.3
04/10/2019 23:33:23,9906.9
04/10/2019 23:34:23,9451
04/10/2019 23:35:23,9913.6
04/10/2019 23:36:23,9949.2
04/10/2019 23:37:23,10403.1
04/10/2019 23:38:23,10391.9
04/10/2019 23:39:23,10344.7
04/10/2019 23:40:25,10337.6
04/10/2019 23:41:23,11477.9
04/10/2019 23:42:23,10661.2
04/10/2019 23:43:23,8826.1
04/10/2019 23:44:23,8436.5
04/10/2019 23:45:23,8485
04/10/2019 23:46:23,9335.5
04/10/2019 23:47:23,8949.5
04/10/2019 23:48:23,9259.6
04/10/2019 23:49:23,10332.2
04/10/2019 23:50:23,9651.8
04/10/2019 23:51:23,10170.5
04/10/2019 23:52:23,10096.2
04/10/2019 23:53:23,11045.7
04/10/2019 23:54:23,10639.9
04/10/2019 23:55:23,10867.8
04/10/2019 23:56:23,10746.6
04/10/2019 23:57:23,11307.3
04/10/2019 23:59:23,11750.2
05/10/2019 00:00:23,11788.8
05/10/2019 00:01:23,11769.1
05/10/2019 00:02:23,12193.7
05/10/2019 00:03:23,13080.1
05/10/2019 00:04:23,12376.9
05/10/2019 00:05:23,12858.5
05/10/2019 00:06:23,12354.4
05/10/2019 00:07:23,12266.6
05/10/2019 00:08:23,12235.3
05/10/2019 00:09:23,11424.2
05/10/2019 00:10:24,11778.7
05/10/2019 00:11:23,9958
05/10/2019 00:12:23,9474.8
05/10/2019 00:13:23,9473.9
05/10/2019 00:14:23,9930.8
05/10/2019 00:15:23,11550.6
05/10/2019 00:16:23,10255.9
05/10/2019 00:17:24,10252.8
05/10/2019 00:18:25,10356.5
05/10/2019 00:19:24,10554.5
05/10/2019 00:20:23,9804.2
05/10/2019 00:21:23,10081.8
05/10/2019 00:22:23,9427.4
05/10/2019 00:23:23,9767.9
05/10/2019 00:24:24,10206.5
05/10/2019 00:25:23,10225
05/10/2019 00:26:23,10591.7
05/10/2019 00:27:24,11019.1
05/10/2019 00:28:23,10363.4
05/10/2019 00:29:23,10326
05/10/2019 00:30:24,9854
05/10/2019 00:31:23,9412.6
05/10/2019 00:32:24,9425.4
05/10/2019 00:33:24,9975.2
05/10/2019 00:34:24,8990.7
05/10/2019 00:35:24,10077.5
05/10/2019 00:36:23,10096.4
05/10/2019 00:37:23,10057.8
05/10/2019 00:38:25,10023
05/10/2019 00:39:24,10499.2
05/10/2019 00:40:23,9791.7
05/10/2019 00:41:23,10008.2
05/10/2019 00:42:23,9794.7
05/10/2019 00:43:23,9770.7
05/10/2019 00:44:23,10289.3
05/10/2019 00:45:23,10260.4
05/10/2019 00:46:23,9780.8
05/10/2019 00:47:23,12256.8
05/10/2019 00:48:23,12139.6
05/10/2019 00:49:23,12952.4
05/10/2019 00:50:23,12232.3
05/10/2019 00:51:23,11460.7
05/10/2019 00:52:23,11823.8
05/10/2019 00:53:23,14201.9
05/10/2019 00:54:23,12455
05/10/2019 00:55:23,13478.8
05/10/2019 00:56:23,11466.9
05/10/2019 00:57:23,10302.4
05/10/2019 00:58:26,10363.4
05/10/2019 00:59:23,10305.6
05/10/2019 01:00:23,10297.7
05/10/2019 01:01:23,11062
05/10/2019 01:02:23,11051.9
05/10/2019 01:03:23,10694.9
05/10/2019 01:04:23,8845.2
05/10/2019 01:05:23,11376.8
05/10/2019 01:06:23,10991.8
05/10/2019 01:07:23,10598.3
05/10/2019 01:08:23,10795.9
05/10/2019 01:09:23,11050.2
05/10/2019 01:10:23,10575.8
05/10/2019 01:11:23,11135.4
05/10/2019 01:12:24,10581.4
05/10/2019 01:13:23,10889.7
05/10/2019 01:14:24,10889.1
05/10/2019 01:15:23,10538
05/10/2019 01:16:23,10539.1
05/10/2019 01:17:24,12152.7
05/10/2019 01:18:26,10767.6
05/10/2019 01:19:24,10758.2
05/10/2019 01:20:23,10101.8
05/10/2019 01:21:23,10444.9
05/10/2019 01:22:23,10897.4
05/10/2019 01:23:23,10875.8
05/10/2019 01:24:23,10413.8
05/10/2019 01:25:24,10871.9
05/10/2019 01:26:24,9042.4
05/10/2019 01:27:23,9067.5
05/10/2019 01:28:23,9046.7
05/10/2019 01:29:23,8615.8
05/10/2019 01:30:24,9079.3
05/10/2019 01:31:24,8946.9
05/10/2019 01:32:23,10437.6
05/10/2019 01:33:24,8902.1
05/10/2019 01:34:24,8555.1
05/10/2019 01:35:23,9302.9
05/10/2019 01:36:23,9350.1
05/10/2019 01:37:24,8680.9
05/10/2019 01:38:26,8668.4
05/10/2019 01:39:24,9627.1
05/10/2019 01:40:23,8884.9
05/10/2019 01:41:24,8911.7
05/10/2019 01:42:23,9337.2
05/10/2019 01:43:24,9358.3
05/10/2019 01:44:23,9343.9
05/10/2019 01:45:24,9962.7
05/10/2019 01:46:24,9307.6
05/10/2019 01:47:24,9337.9
05/10/2019 01:48:24,8806.8
05/10/2019 01:49:24,8384.1
05/10/2019 01:50:24,8398.7
05/10/2019 01:51:24,9806.7
05/10/2019 01:52:23,9729.3
05/10/2019 01:53:24,9589
05/10/2019 01:54:24,9325.7
05/10/2019 01:55:24,9705.7
05/10/2019 01:56:24,9681.9
05/10/2019 01:57:24,9928
05/10/2019 01:58:26,9659.3
05/10/2019 01:59:24,9649
05/10/2019 02:00:24,10766.3
05/10/2019 02:01:24,11407.1
05/10/2019 02:02:24,10293.4
05/10/2019 02:03:24,10616.6
05/10/2019 02:04:24,10740.2
05/10/2019 02:05:24,10435
05/10/2019 02:06:24,10430.1
05/10/2019 02:07:24,11453
05/10/2019 02:08:24,9186.6
05/10/2019 02:09:24,9161.9
05/10/2019 02:10:24,9465.1
05/10/2019 02:11:24,9622
05/10/2019 02:12:24,8617.4
05/10/2019 02:13:24,8578.3
05/10/2019 02:14:24,8221.7
05/10/2019 02:15:24,8097.6
05/10/2019 02:16:24,8347.6
05/10/2019 02:17:24,8418.2
05/10/2019 02:18:26,8398.1
05/10/2019 02:19:24,8542.5
05/10/2019 02:20:24,9107.9
05/10/2019 02:21:24,9504.8
05/10/2019 02:22:24,9490
05/10/2019 02:23:24,9176.7
05/10/2019 02:24:24,9783.6
05/10/2019 02:25:24,9100.8
05/10/2019 02:26:24,8571.6
05/10/2019 02:27:24,8394.8
05/10/2019 02:28:24,8107.7
05/10/2019 02:29:24,8089.5
05/10/2019 02:30:24,9551
05/10/2019 02:31:24,8396.8
05/10/2019 02:32:24,8450
05/10/2019 02:33:24,7941.6
05/10/2019 02:34:24,7931.3
05/10/2019 02:35:24,7910.5
05/10/2019 02:36:23,7883.9
05/10/2019 02:37:24,7454.8
05/10/2019 02:38:26,8569.3
05/10/2019 02:39:24,7981.1
05/10/2019 02:40:23,7747.4
05/10/2019 02:41:24,7431.2
05/10/2019 02:42:24,7403.9
05/10/2019 02:43:24,7557.6
05/10/2019 02:44:24,7253.7
05/10/2019 02:45:24,6843.3
05/10/2019 02:46:24,6740.9
05/10/2019 02:47:24,6691
05/10/2019 02:48:24,6712.7
05/10/2019 02:49:24,6774.3
05/10/2019 02:50:24,6998.9
05/10/2019 02:51:24,7030.5
05/10/2019 02:52:24,7640.2
05/10/2019 02:53:24,6570.5
05/10/2019 02:54:24,6708.9
05/10/2019 02:55:24,6623.6
05/10/2019 02:56:24,6570.5
05/10/2019 02:57:24,6603
05/10/2019 02:58:26,7043.6
05/10/2019 02:59:24,7424.7
05/10/2019 03:00:24,7706.9
05/10/2019 03:01:24,7663.8
05/10/2019 03:02:24,7370.2
05/10/2019 03:03:24,7682
05/10/2019 03:04:24,6334.3
05/10/2019 03:05:24,6344.1
05/10/2019 03:06:24,6088
05/10/2019 03:07:24,6526.3
05/10/2019 03:08:24,7044.9
05/10/2019 03:09:24,6342.5
05/10/2019 03:10:24,8946.3
05/10/2019 03:11:24,6772.2
05/10/2019 03:12:24,7551.3
05/10/2019 03:13:24,8605.8
05/10/2019 03:14:24,8269.7
05/10/2019 03:15:24,8311.1
05/10/2019 03:16:24,8097.2
05/10/2019 03:17:24,8484.3
05/10/2019 03:18:26,8430.7
05/10/2019 03:19:24,7869.5
05/10/2019 03:20:24,7849.8
05/10/2019 03:21:24,8227.9
05/10/2019 03:22:24,8210.1
05/10/2019 03:23:24,7329.9
05/10/2019 03:24:24,7285.9
05/10/2019 03:25:24,7292.8
05/10/2019 03:26:24,8441.6
05/10/2019 03:27:24,7291.9
05/10/2019 03:28:24,7279.5
05/10/2019 03:29:24,7692.9
05/10/2019 03:30:24,9423.5
05/10/2019 03:31:24,9244.5
05/10/2019 03:32:24,10525.6
05/10/2019 03:33:24,9387.2
05/10/2019 03:34:24,9270.9
05/10/2019 03:35:24,9523.3
05/10/2019 03:36:24,8879.3
05/10/2019 03:37:24,9466.2
05/10/2019 03:38:26,9961.9
05/10/2019 03:39:24,9978.4
05/10/2019 03:40:24,8965.2
05/10/2019 03:41:24,8586.7
05/10/2019 03:42:24,8553.2
05/10/2019 03:43:24,8055.4
05/10/2019 03:44:24,7227.3
05/10/2019 03:45:24,7223.9
05/10/2019 03:46:24,7595.3
05/10/2019 03:47:24,7575.8
05/10/2019 03:48:24,7473.9
05/10/2019 03:49:24,8077.7
05/10/2019 03:50:24,8004.7
05/10/2019 03:51:24,8014
05/10/2019 03:52:24,7502.6
05/10/2019 03:53:24,7492.1
05/10/2019 03:54:24,7096.6
05/10/2019 03:55:24,7091.3
05/10/2019 03:56:24,7571.9
05/10/2019 03:57:24,7919.1
05/10/2019 03:58:26,8332
05/10/2019 03:59:24,7882
05/10/2019 04:00:24,7850.4
05/10/2019 04:01:24,8303.2
05/10/2019 04:02:24,8962.8
05/10/2019 04:03:24,8928.5
05/10/2019 04:04:24,7073.5
05/10/2019 04:05:24,6604.8
05/10/2019 04:06:24,7661.4
05/10/2019 04:07:24,6779
05/10/2019 04:08:24,6278.7
05/10/2019 04:09:24,6272
05/10/2019 04:10:24,6259.7
05/10/2019 04:11:24,7243
05/10/2019 04:12:24,6510.2
05/10/2019 04:13:24,7599.4
05/10/2019 04:14:24,6507.5
05/10/2019 04:15:24,6512
05/10/2019 04:16:24,6953.8
05/10/2019 04:17:24,6546.9
05/10/2019 04:18:26,6743
05/10/2019 04:19:24,6862.3
05/10/2019 04:20:24,7634.2
05/10/2019 04:21:24,6561.2
05/10/2019 04:22:24,6106.5
05/10/2019 04:23:24,6540.2
05/10/2019 04:24:24,6123.6
05/10/2019 04:25:24,6579.9
05/10/2019 04:26:25,6579.4
05/10/2019 04:27:24,6596.6
05/10/2019 04:28:24,6465.9
05/10/2019 04:29:24,6446.4
05/10/2019 04:30:24,6036
05/10/2019 04:31:24,6384.7
05/10/2019 04:32:24,5921.9
05/10/2019 04:33:24,5647.8
05/10/2019 04:34:24,5752.2
05/10/2019 04:35:24,6330
05/10/2019 04:36:24,6540.8
05/10/2019 04:37:24,6421.9
05/10/2019 04:38:26,6799.3
05/10/2019 04:39:25,6861.6
05/10/2019 04:40:24,6549
05/10/2019 04:41:24,6299.4
05/10/2019 04:42:24,6269.6
05/10/2019 04:43:24,5252.2
05/10/2019 04:44:24,5253
05/10/2019 04:45:24,5584
05/10/2019 04:46:24,6019.4
05/10/2019 04:47:25,5982.9
05/10/2019 04:48:24,6353.6
05/10/2019 04:49:24,7293.6
05/10/2019 04:50:24,6711.6
05/10/2019 04:51:24,6574.2
05/10/2019 04:52:24,6750.7
05/10/2019 04:53:24,6177.3
05/10/2019 04:54:24,6638.6
05/10/2019 04:55:24,6686.7
05/10/2019 04:56:24,6671.4
05/10/2019 04:57:24,6367.5
05/10/2019 04:58:27,6157.4
05/10/2019 04:59:27,6594.1
05/10/2019 05:00:25,6581.6
05/10/2019 05:01:25,6167.1
05/10/2019 05:02:24,6122.6
05/10/2019 05:03:25,5528.7
05/10/2019 05:04:25,5513.2
05/10/2019 05:05:24,5097.2
05/10/2019 05:06:24,5423.4
05/10/2019 05:07:25,5439.7
05/10/2019 05:08:25,5055.6
05/10/2019 05:09:24,5089.4
05/10/2019 05:10:24,5091.5
05/10/2019 05:11:25,6612.9
05/10/2019 05:12:24,6146
05/10/2019 05:13:25,5509.4
05/10/2019 05:14:25,5638.5
05/10/2019 05:15:24,5809.3
05/10/2019 05:16:25,5810.7
05/10/2019 05:17:24,5372.1
05/10/2019 05:18:25,5367.6
05/10/2019 05:19:27,6412.8
05/10/2019 05:20:25,4884.5
05/10/2019 05:21:25,4387
05/10/2019 05:22:24,4796.8
05/10/2019 05:23:25,5203.1
05/10/2019 05:24:25,5165.3
05/10/2019 05:25:25,7589.9
05/10/2019 05:26:25,7390.2
05/10/2019 05:27:25,7737.8
05/10/2019 05:28:25,7773.2
05/10/2019 05:29:25,7328.8
05/10/2019 05:30:25,7323.5
05/10/2019 05:31:24,6909.8
05/10/2019 05:32:25,6698.7
05/10/2019 05:33:25,7167.4
05/10/2019 05:34:25,7397.7
05/10/2019 05:35:25,7812.7
05/10/2019 05:36:25,7371.3
05/10/2019 05:37:24,7355
05/10/2019 05:38:25,8094.2
05/10/2019 05:39:27,7300.5
05/10/2019 05:40:25,7231.4
05/10/2019 05:41:25,7097.1
05/10/2019 05:42:25,5294.8
05/10/2019 05:43:25,5318.8
05/10/2019 05:44:25,5297.5
05/10/2019 05:45:25,4768.9
05/10/2019 05:46:25,4745.3
05/10/2019 05:47:25,4837
05/10/2019 05:48:25,5238.5
05/10/2019 05:49:25,5282.5
05/10/2019 05:50:25,5273.4
05/10/2019 05:51:25,5271.6
05/10/2019 05:52:25,5705.2
05/10/2019 05:53:25,5843.6
05/10/2019 05:54:25,5422.5
05/10/2019 05:55:25,5401.6
05/10/2019 05:56:25,5434.1
05/10/2019 05:57:25,5196.1
05/10/2019 05:58:25,4713.3
05/10/2019 05:59:27,4750.1
05/10/2019 06:00:25,5167
05/10/2019 06:01:25,5121.9
05/10/2019 06:02:25,5011.9
05/10/2019 06:03:25,5031.4
05/10/2019 06:04:25,6558.7
05/10/2019 06:05:25,5906.4
05/10/2019 06:06:25,5419.1
05/10/2019 06:07:25,5606.3
05/10/2019 06:08:25,5591.5
05/10/2019 06:09:25,5635.3
05/10/2019 06:10:25,5148.7
05/10/2019 06:11:25,6079.4
05/10/2019 06:12:25,6874.4
05/10/2019 06:13:25,7989.3
05/10/2019 06:14:25,7610.1
05/10/2019 06:15:25,7577.7
05/10/2019 06:16:25,7531.8
05/10/2019 06:17:25,6328
05/10/2019 06:18:25,6288.6
05/10/2019 06:19:27,6226.1
05/10/2019 06:20:25,6486.3
05/10/2019 06:21:25,6238.8
05/10/2019 06:22:25,6251.3
05/10/2019 06:23:25,6696.6
05/10/2019 06:24:25,7763.5
05/10/2019 06:25:25,7188.3
05/10/2019 06:26:25,9894.1
05/10/2019 06:27:25,6675.6
05/10/2019 06:28:25,7084.4
05/10/2019 06:29:25,7061.7
05/10/2019 06:30:25,7725.1
05/10/2019 06:31:25,7645.7
05/10/2019 06:32:25,7064.2
05/10/2019 06:33:25,7083.3
05/10/2019 06:34:25,6964.2
05/10/2019 06:35:25,8856
05/10/2019 06:36:25,5648.4
05/10/2019 06:37:25,5209.5
05/10/2019 06:38:25,5186.8
05/10/2019 06:39:27,5868.1
05/10/2019 06:40:25,5843.6
05/10/2019 06:41:25,5862.7
05/10/2019 06:42:25,7218.3
05/10/2019 06:43:25,7320.4
05/10/2019 06:44:25,6895
05/10/2019 06:45:25,7966.1
05/10/2019 06:46:25,7002.9
05/10/2019 06:47:25,7070.7
05/10/2019 06:48:25,7427.9
05/10/2019 06:49:25,7167.9
05/10/2019 06:50:25,7492.5
05/10/2019 06:51:25,8192.5
05/10/2019 06:52:25,7972.8
05/10/2019 06:53:25,7975.1
05/10/2019 06:54:25,7684.6
05/10/2019 06:55:25,9150.1
05/10/2019 06:56:25,7100.5
05/10/2019 06:57:25,7412.5
05/10/2019 06:58:25,7689.9
05/10/2019 06:59:27,6822.1
05/10/2019 07:00:25,9439.4
05/10/2019 07:01:25,7533.1
05/10/2019 07:02:25,7055.4
05/10/2019 07:03:25,7085.5
05/10/2019 07:04:25,8549.1
05/10/2019 07:05:25,7258
05/10/2019 07:06:25,6703.3
05/10/2019 07:07:25,8177
05/10/2019 07:08:25,7343.4
05/10/2019 07:09:25,7757.3
05/10/2019 07:10:25,8286.3
05/10/2019 07:11:25,8412.4
05/10/2019 07:12:25,8084.5
05/10/2019 07:13:25,8567.1
05/10/2019 07:14:25,8812.6
05/10/2019 07:15:25,7427.9
05/10/2019 07:16:25,6770.9
05/10/2019 07:17:25,7213.6
05/10/2019 07:18:25,7203.7
05/10/2019 07:19:27,6982.8
05/10/2019 07:20:25,6991.4
05/10/2019 07:21:25,6936.1
05/10/2019 07:22:25,6981.4
05/10/2019 07:23:25,6998.9
05/10/2019 07:24:25,7176
05/10/2019 07:25:25,7363.1
05/10/2019 07:26:25,7317
05/10/2019 07:27:25,7307.8
05/10/2019 07:28:25,7717.2
05/10/2019 07:29:25,8277.2
05/10/2019 07:30:25,7592.3
05/10/2019 07:31:25,7650
05/10/2019 07:32:25,7232.5
05/10/2019 07:33:25,8270.8
05/10/2019 07:34:25,6689.4
05/10/2019 07:35:25,6673.3
05/10/2019 07:36:25,6418.5
05/10/2019 07:37:25,6412.8
05/10/2019 07:38:25,6440.1
05/10/2019 07:39:27,11503
05/10/2019 07:40:25,6445.8
05/10/2019 07:41:25,6925.9
05/10/2019 07:42:25,6856.7
05/10/2019 07:43:25,8393.7
05/10/2019 07:44:25,7657.8
05/10/2019 07:45:25,9562.8
05/10/2019 07:46:25,7721.5
05/10/2019 07:47:25,6975.8
05/10/2019 07:48:25,7194.3
05/10/2019 07:49:25,7253.3
05/10/2019 07:50:25,7198.1
05/10/2019 07:51:25,7319.6
05/10/2019 07:52:25,7434.6
05/10/2019 07:53:25,7293
05/10/2019 07:54:25,6795.3
05/10/2019 07:55:25,7876.6
05/10/2019 07:56:25,6950.1
05/10/2019 07:57:25,6754.8
05/10/2019 07:58:25,8300.8
05/10/2019 07:59:27,10283.7
05/10/2019 08:00:25,6433.7
05/10/2019 08:01:25,8028.3
05/10/2019 08:02:25,8085.4
05/10/2019 08:03:25,7182.5
05/10/2019 08:04:25,7245.3
05/10/2019 08:05:25,8122.3
05/10/2019 08:06:25,8293.5
05/10/2019 08:07:25,8831.3
05/10/2019 08:08:25,11110.9
05/10/2019 08:09:25,12048.4
05/10/2019 08:10:25,8275.5
05/10/2019 08:11:25,9030.4
05/10/2019 08:12:25,12248.4
05/10/2019 08:13:25,8591.8
05/10/2019 08:14:25,8713.9
05/10/2019 08:15:25,7928.8
05/10/2019 08:16:25,7954.7
05/10/2019 08:17:25,7727.9
05/10/2019 08:18:25,9035.3
05/10/2019 08:19:27,9491.3
05/10/2019 08:20:25,11587.7
05/10/2019 08:21:25,9175.2
05/10/2019 08:22:25,8852.9
05/10/2019 08:23:25,10547
05/10/2019 08:24:25,10170
05/10/2019 08:25:25,9663.6
05/10/2019 08:26:25,10498.5
05/10/2019 08:27:25,10261.4
05/10/2019 08:28:25,14317.8
05/10/2019 08:29:25,10941.4
05/10/2019 08:30:25,10902.6
05/10/2019 08:31:25,11044.2
05/10/2019 08:32:25,11247.2
05/10/2019 08:33:25,9152.7
05/10/2019 08:34:25,10236.3
05/10/2019 08:35:25,8577.2
05/10/2019 08:36:25,8569.3
05/10/2019 08:37:25,8365.9
05/10/2019 08:38:25,8030.5
05/10/2019 08:39:28,8478.1
05/10/2019 08:40:25,8400.6
05/10/2019 08:41:25,8354.5
05/10/2019 08:42:25,8171
05/10/2019 08:43:25,7894.9
05/10/2019 08:44:25,7998.3
05/10/2019 08:45:25,8545.9
05/10/2019 08:46:25,9286
05/10/2019 08:47:25,9819.2
05/10/2019 08:48:25,9816.8
05/10/2019 08:49:25,8604.9
05/10/2019 08:50:25,8591
05/10/2019 08:51:25,9675.9
05/10/2019 08:52:25,9087.5
05/10/2019 08:53:26,8759.6
05/10/2019 08:54:25,8800
05/10/2019 08:55:25,8831.9
05/10/2019 08:56:25,8693.5
05/10/2019 08:57:25,12082.8
05/10/2019 08:58:25,9767.7
05/10/2019 08:59:27,8719.5
05/10/2019 09:00:25,8829.3
05/10/2019 09:01:26,10210.8
05/10/2019 09:02:25,9018
05/10/2019 09:03:25,7735
05/10/2019 09:04:26,9284.3
05/10/2019 09:05:26,8976.8
05/10/2019 09:06:25,9213.4
05/10/2019 09:07:25,10099
05/10/2019 09:08:25,9765.5
05/10/2019 09:09:25,9440.9
05/10/2019 09:10:25,9889.1
05/10/2019 09:11:25,8874.2
05/10/2019 09:12:25,8674.2
05/10/2019 09:13:25,10550
05/10/2019 09:14:25,11416.5
05/10/2019 09:15:25,11660
05/10/2019 09:16:25,12130.6
05/10/2019 09:17:25,11041.4
05/10/2019 09:18:25,11511.3
05/10/2019 09:19:28,12309.6
05/10/2019 09:20:25,11344.6
05/10/2019 09:21:25,12254.8
05/10/2019 09:22:25,13014.7
05/10/2019 09:23:25,12180.6
05/10/2019 09:24:25,12944.3
05/10/2019 09:25:25,11450.2
05/10/2019 09:26:25,12352.7
05/10/2019 09:27:25,12967.3
05/10/2019 09:28:25,13749.4
05/10/2019 09:29:26,10829.6
05/10/2019 09:30:25,10735.4
05/10/2019 09:31:25,10593.8
05/10/2019 09:32:25,13267.7
05/10/2019 09:33:26,14170.6
05/10/2019 09:34:25,10469.1
05/10/2019 09:35:25,11627.4
05/10/2019 09:36:26,13324.7
05/10/2019 09:37:25,11193.8
05/10/2019 09:38:26,10246.6
05/10/2019 09:39:27,10600.2
05/10/2019 09:40:26,12799
05/10/2019 09:41:26,10782
05/10/2019 09:42:26,12713.8
05/10/2019 09:43:26,10199.8
05/10/2019 09:44:26,11333.5
05/10/2019 09:45:25,10204.6
05/10/2019 09:46:25,10180.8
05/10/2019 09:47:25,8951.2
05/10/2019 09:48:25,9195.2
05/10/2019 09:49:25,9036.2
05/10/2019 09:50:26,9904.8
05/10/2019 09:51:26,10250.7
05/10/2019 09:52:25,8301.1
05/10/2019 09:53:25,9774.3
05/10/2019 09:54:26,9575.4
05/10/2019 09:55:26,13030.1
05/10/2019 09:56:26,9897.9
05/10/2019 09:57:25,9853.7
05/10/2019 09:58:26,9491.1
05/10/2019 09:59:28,9400.6
05/10/2019 10:00:26,9463.4
05/10/2019 10:01:26,13483.3
05/10/2019 10:02:26,10693.8
05/10/2019 10:03:26,10432
05/10/2019 10:04:26,12835.9
05/10/2019 10:05:26,12348.2
05/10/2019 10:06:26,12264.5
05/10/2019 10:07:26,12380.4
05/10/2019 10:08:26,14384.3
05/10/2019 10:09:26,12971.8
05/10/2019 10:10:26,13820.2
05/10/2019 10:11:26,13216.4
05/10/2019 10:12:26,13540.4
05/10/2019 10:13:26,14679.6
05/10/2019 10:14:26,14198.1
05/10/2019 10:15:26,14124.7
05/10/2019 10:16:26,13600.2
05/10/2019 10:17:25,12856.9
05/10/2019 10:18:26,14136.3
05/10/2019 10:19:28,14853.4
05/10/2019 10:20:26,13326.2
05/10/2019 10:21:26,13388
05/10/2019 10:22:26,13546.8
05/10/2019 10:23:26,13259.7
05/10/2019 10:24:26,13561.6
05/10/2019 10:25:26,12892.4
05/10/2019 10:26:26,13262.9
05/10/2019 10:27:26,11999.3
05/10/2019 10:28:26,13412.3
05/10/2019 10:29:26,11788.1
05/10/2019 10:30:26,12368.1
05/10/2019 10:31:26,12862.3
05/10/2019 10:32:26,12422.4
05/10/2019 10:33:26,12073.1
05/10/2019 10:34:26,14618.2
05/10/2019 10:35:26,12884.9
05/10/2019 10:36:26,11568
05/10/2019 10:37:25,11619.3
05/10/2019 10:38:26,13522.6
05/10/2019 10:39:28,13982.2
05/10/2019 10:40:26,13181.8
05/10/2019 10:41:26,15701.8
05/10/2019 10:42:26,12932.5
05/10/2019 10:43:26,12371.4
05/10/2019 10:44:26,12096.3
05/10/2019 10:45:26,11047.4
05/10/2019 10:46:26,13801.1
05/10/2019 10:47:26,11773.1
05/10/2019 10:48:26,12366.4
05/10/2019 10:49:26,11778.3
05/10/2019 10:50:26,10603.3
05/10/2019 10:51:26,11214.4
05/10/2019 10:52:26,11400.6
05/10/2019 10:53:26,12488.5
05/10/2019 10:54:26,11470.4
05/10/2019 10:55:26,11772.9
05/10/2019 10:56:26,12507.2
05/10/2019 10:57:26,12879.5
05/10/2019 10:58:26,12969.4
05/10/2019 10:59:28,14180.9
05/10/2019 11:00:26,11867.1
05/10/2019 11:01:26,12375.2
05/10/2019 11:02:26,14038.6
05/10/2019 11:03:26,11389.9
05/10/2019 11:04:26,12167.1
05/10/2019 11:05:26,11412.4
05/10/2019 11:06:26,13756.9
05/10/2019 11:07:26,10896.8
05/10/2019 11:08:26,12934.6
05/10/2019 11:09:26,10844.2
05/10/2019 11:10:26,10803.4
05/10/2019 11:11:26,13682.9
05/10/2019 11:12:26,12953.9
05/10/2019 11:13:26,10562.7
05/10/2019 11:14:26,10228.2
05/10/2019 11:15:26,10723.6
05/10/2019 11:16:26,11728.1
05/10/2019 11:17:26,11336.7
05/10/2019 11:18:26,11765.8
05/10/2019 11:19:28,10811
05/10/2019 11:20:26,10499.8
05/10/2019 11:21:26,12171.2
05/10/2019 11:22:26,10509.5
05/10/2019 11:23:26,10799.6
05/10/2019 11:24:26,10962.9
05/10/2019 11:25:26,10486.5
05/10/2019 11:26:26,12214.1
05/10/2019 11:27:26,10733.1
05/10/2019 11:28:26,12326.5
05/10/2019 11:29:26,13107.4
05/10/2019 11:30:26,11610.7
05/10/2019 11:31:26,11980.2
05/10/2019 11:32:26,12157.2
05/10/2019 11:33:26,12216.2
05/10/2019 11:34:26,11707.7
05/10/2019 11:35:26,13608
05/10/2019 11:36:26,11230
05/10/2019 11:37:26,10769.1
05/10/2019 11:38:26,13415.5
05/10/2019 11:39:28,10979.8
05/10/2019 11:40:26,10899.4
05/10/2019 11:41:26,10342.8
05/10/2019 11:42:26,14084.8
05/10/2019 11:43:26,10318.3
05/10/2019 11:44:26,10166.8
05/10/2019 11:45:26,9861
05/10/2019 11:46:26,9381.5
05/10/2019 11:47:26,9241.8
05/10/2019 11:48:26,11327.4
05/10/2019 11:49:26,11835.4
05/10/2019 11:50:26,13325.2
05/10/2019 11:51:26,11680.6
05/10/2019 11:52:26,10362.9
05/10/2019 11:53:26,10615.7
05/10/2019 11:54:26,12675
05/10/2019 11:55:26,12081
05/10/2019 11:56:26,13574.1
05/10/2019 11:57:26,13948.9
05/10/2019 11:58:26,10788.4
05/10/2019 11:59:28,10328
05/10/2019 12:00:26,9642.2
05/10/2019 12:01:26,9679.7
05/10/2019 12:02:26,12218.4
05/10/2019 12:03:26,9833.4
05/10/2019 12:04:26,9634.4
05/10/2019 12:05:26,12070.5
05/10/2019 12:06:26,8094.2
05/10/2019 12:07:26,8617.8
05/10/2019 12:08:26,11250.2
05/10/2019 12:09:26,10518.9
05/10/2019 12:10:26,10641.4
05/10/2019 12:11:26,11863.9
05/10/2019 12:12:26,10860.3
05/10/2019 12:13:26,9955.7
05/10/2019 12:14:26,9973.5
05/10/2019 12:15:26,9967.7
05/10/2019 12:16:26,12920.3
05/10/2019 12:17:26,10850
05/10/2019 12:18:26,11352.3
05/10/2019 12:19:28,9809.3
05/10/2019 12:20:26,9752.5
05/10/2019 12:21:26,9543.2
05/10/2019 12:22:26,9570.3
05/10/2019 12:23:26,9581.9
05/10/2019 12:24:26,11062.7
05/10/2019 12:25:26,9318.6
05/10/2019 12:26:26,9802
05/10/2019 12:27:26,10246
05/10/2019 12:28:26,10163.8
05/10/2019 12:29:26,10108.9
05/10/2019 12:30:26,10018.5
05/10/2019 12:31:26,10077.5
05/10/2019 12:32:26,9938.3
05/10/2019 12:33:26,9836.8
05/10/2019 12:34:26,10275.4
05/10/2019 12:35:26,9027.4
